,Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
685,686,160,5062,7,5,1984,1984,828,180,1190,1190,900,2090,1,2,0,3,1,6,1,2,577,219,0,0,0,0,0,0,9,2007,0.33456654995841795
686,687,60,10207,7,6,2007,2007,0,874,874,874,887,1761,0,3,0,3,1,7,0,2,578,144,105,0,0,0,0,0,8,2007,0.5910413494752034
687,688,160,5105,7,5,2004,2004,239,312,551,551,551,1102,0,2,1,2,1,4,0,2,480,0,60,0,0,0,0,0,3,2007,-0.40433262705435785
688,689,20,8089,8,6,2007,2007,945,474,1419,1419,0,1419,1,2,0,2,1,7,1,2,567,140,0,0,0,0,0,0,10,2007,2.6570009308588802
689,690,120,7577,6,5,2005,2006,20,1342,1362,1362,0,1362,0,2,0,2,1,6,1,2,460,192,28,0,0,0,0,0,6,2007,0.17344373112087907
690,691,120,4426,6,5,2004,2004,697,151,848,848,0,848,1,1,0,1,1,3,1,2,420,149,0,0,0,0,0,0,5,2008,-0.502516844783483
691,692,60,21535,10,6,1994,1995,1455,989,2444,2444,1872,4316,0,3,1,4,1,10,2,3,832,382,50,0,0,0,0,0,1,2007,7.226343371329708
692,693,60,26178,7,5,1989,1990,965,245,1210,1238,1281,2519,1,2,1,4,1,9,2,2,628,320,27,0,0,0,0,0,4,2006,1.939500878222965
693,694,30,5400,5,6,1921,1968,0,1073,1073,1073,0,1073,0,1,0,2,1,4,0,1,326,0,0,112,0,0,0,0,12,2006,-0.9118695063926052
694,695,50,6120,5,6,1936,1950,0,927,927,1067,472,1539,0,1,1,3,1,5,0,2,576,112,0,0,0,0,0,0,4,2009,-0.4962229846726417
695,696,20,13811,6,6,1987,1987,980,92,1112,1137,0,1137,1,2,0,2,1,5,1,2,551,125,0,0,0,0,0,0,7,2006,-0.06194663702458781
696,697,30,6000,5,7,1921,1950,616,0,616,616,0,616,0,1,0,2,1,4,0,1,205,0,0,129,0,0,0,0,6,2006,-1.1570782963109847
697,698,20,6420,5,7,1952,1952,210,219,980,1148,0,1148,0,1,0,2,1,6,0,1,308,0,0,0,0,0,0,0,9,2006,-0.7228019486629307
698,699,20,8450,5,8,1965,2009,553,224,894,894,0,894,1,1,0,3,1,5,1,1,336,416,144,0,0,0,0,0,4,2010,-0.5339861453376898
699,700,120,4282,7,5,2004,2004,16,1375,1391,1391,0,1391,0,2,0,2,1,5,0,2,530,156,158,0,0,0,0,0,7,2008,0.18980776740906663
700,701,20,14331,8,5,2002,2002,1274,526,1800,1800,0,1800,1,2,0,3,1,7,1,3,765,270,78,0,0,0,0,0,5,2006,1.6562771732351036
701,702,20,9600,7,5,1969,1969,0,1164,1164,1164,0,1164,0,1,1,3,1,6,0,2,528,0,0,0,0,0,0,0,7,2006,-0.5151045650051658
702,703,60,12438,8,5,2006,2006,0,1234,1234,1264,1312,2576,0,2,1,4,1,10,1,3,666,324,100,0,0,0,0,0,7,2006,2.2783497188704422
703,704,190,7630,5,9,1900,1996,0,360,360,1032,780,1812,0,2,0,4,2,8,1,2,672,344,0,40,0,0,0,0,5,2010,-0.5151045650051658
704,705,20,8400,7,5,2004,2005,712,761,1473,1484,0,1484,1,2,0,3,1,7,0,2,606,0,35,0,144,0,0,0,5,2010,0.4037990111776729
705,706,190,5600,4,5,1930,1950,0,0,0,372,720,1092,0,2,0,3,2,7,0,0,0,0,0,0,0,0,0,3500,7,2010,-1.5850607838481972
706,707,20,115149,7,5,1971,2002,1219,424,1643,1824,0,1824,1,2,0,2,1,5,2,2,739,380,48,0,0,0,0,0,6,2007,1.5241061109074352
707,708,120,6240,8,5,2006,2006,863,461,1324,1324,0,1324,1,2,0,2,1,6,1,2,550,192,38,0,0,0,0,0,12,2009,0.9198955402666645
708,709,60,9018,7,5,2007,2007,0,728,728,728,728,1456,0,2,1,3,1,8,1,2,400,100,24,0,0,0,0,0,7,2007,-0.01738610743983097
709,710,20,7162,5,7,1966,1966,0,876,876,904,0,904,0,1,0,3,1,6,0,1,408,0,0,0,0,0,0,0,12,2008,-0.8939949436778157
710,711,30,4130,3,6,1935,2003,0,270,270,729,0,729,0,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,7,2008,-1.6228239445132453
711,712,50,8712,4,7,1900,1950,0,859,859,859,319,1178,0,1,0,2,1,7,0,1,384,68,0,98,0,0,0,0,1,2010,-0.9836698625370834
712,713,120,4671,8,5,1988,1989,767,461,1228,1228,0,1228,1,2,0,2,1,5,1,2,472,168,120,0,0,0,0,0,10,2008,0.10169372585728757
713,714,190,9873,4,5,1970,1970,789,171,960,960,0,960,1,1,0,3,1,6,0,2,576,0,288,0,0,0,0,0,5,2006,-0.6535694874436757
714,715,60,13517,6,8,1976,2005,533,192,725,725,754,1479,0,2,1,3,1,6,0,2,475,0,44,0,0,0,0,0,3,2010,-0.6346879071111516
715,716,20,10140,6,5,1974,1974,0,1064,1064,1350,0,1350,0,2,0,3,1,7,1,2,478,0,0,0,0,0,0,0,8,2009,-0.20041155946309774
716,717,70,10800,7,8,1890,1998,0,718,718,1576,978,2554,0,1,1,3,1,8,0,2,704,0,48,143,0,0,0,0,7,2007,-0.2696440206823527
717,718,20,10000,5,6,1973,2000,1084,92,1176,1178,0,1178,0,1,1,3,1,5,1,2,439,224,0,0,0,0,0,0,11,2008,-0.30111332123655954
718,719,60,10542,7,5,1993,1994,1173,138,1311,1325,1093,2418,1,2,1,3,1,9,1,3,983,250,154,216,0,0,0,0,8,2008,2.015027199553061
719,720,20,9920,5,6,1969,1969,523,448,971,971,0,971,0,1,1,3,1,5,1,1,300,0,0,0,0,0,0,0,5,2006,-0.659863347554517
720,721,120,6563,8,5,1985,1985,1148,594,1742,1742,0,1742,1,2,0,2,1,5,1,2,564,114,28,234,0,0,0,0,12,2006,1.1842376649220017
721,722,120,4426,6,5,2004,2004,662,186,848,848,0,848,1,1,0,1,1,3,0,2,420,160,0,0,0,0,0,0,5,2010,-0.4773414043401176
722,723,20,8120,4,7,1970,1970,191,673,864,864,0,864,0,1,0,3,1,5,0,2,463,0,0,0,0,0,0,0,7,2009,-0.7102142284412479
723,724,50,8172,4,6,1954,1972,0,941,941,997,473,1470,0,2,0,4,1,7,0,1,548,0,0,0,0,156,0,0,5,2008,-0.5780431661135794
724,725,20,13286,9,5,2007,2008,1234,464,1698,1698,0,1698,1,2,0,3,1,8,1,3,768,327,64,0,0,0,0,0,2,2009,1.750685074897724
725,726,20,6960,4,6,1970,1970,375,250,864,864,0,864,0,1,0,3,1,5,0,2,660,96,0,0,0,0,0,500,11,2009,-0.7605651093279788
726,727,20,21695,6,9,1988,2007,808,72,880,1680,0,1680,1,2,0,3,1,5,1,2,540,292,44,0,182,0,0,0,12,2009,0.5170884931728174
727,728,20,7314,7,5,2007,2007,724,508,1232,1232,0,1232,1,2,0,2,1,6,0,2,632,132,0,0,0,0,0,0,2,2009,0.17092618707654256
728,729,90,11475,5,5,1958,1958,0,1584,1584,1776,0,1776,1,2,0,4,2,9,0,3,888,0,25,0,0,0,0,0,7,2009,-0.8927361716556474
729,730,30,6240,4,5,1925,1950,152,628,780,848,0,1208,0,1,0,2,1,5,0,2,539,0,23,112,0,0,0,0,1,2009,-0.9808502132074265
730,731,120,5389,8,5,1995,1996,1180,415,1595,1616,0,1616,1,2,0,2,1,5,1,2,608,237,152,0,0,0,0,0,3,2010,0.6996104363872169
731,732,80,9590,7,5,2003,2003,786,82,868,1146,0,1146,1,2,0,3,1,6,1,2,438,160,22,0,0,0,0,0,5,2007,0.08281214552476349
732,733,60,11404,7,5,1998,1999,252,901,1153,1153,878,2031,0,2,1,3,1,8,1,2,541,192,84,0,0,0,0,0,7,2008,0.5233823532836588
733,734,20,10000,5,6,1961,1983,594,270,864,1144,0,1144,1,1,0,3,1,6,1,1,264,165,0,0,0,0,0,400,3,2009,-0.6233589589116372
734,735,20,8978,5,5,1968,1968,0,948,948,948,0,948,0,1,0,3,1,6,0,1,300,147,0,0,0,0,0,0,5,2007,-0.9179116120990128
735,736,75,10800,7,7,1914,1970,390,490,880,880,888,1768,0,1,1,2,1,6,2,2,320,0,341,0,0,0,0,0,10,2006,-0.2255869999064632
736,737,90,8544,3,4,1950,1950,0,0,0,1040,0,1040,0,2,0,2,2,6,0,2,400,0,0,0,0,0,0,0,7,2006,-1.1004335553134124
737,738,60,10463,8,5,2005,2005,0,893,893,901,900,1801,0,2,1,3,1,8,1,3,800,0,116,0,0,0,0,0,6,2006,0.7424086851409382
738,739,90,10800,5,5,1987,1988,1200,0,1200,1200,0,1200,3,3,0,3,1,5,0,0,0,120,0,0,0,0,0,0,3,2009,-0.024183476359539643
739,740,60,9313,7,5,2004,2004,0,864,864,864,864,1728,0,2,1,3,1,7,0,2,572,187,56,0,0,0,0,0,4,2009,0.1142814460789703
740,741,70,9600,5,7,1910,2002,0,264,264,768,664,1432,0,2,0,2,1,7,0,2,360,270,0,112,0,0,0,0,5,2007,-0.6158063267786276
741,742,20,6768,6,8,1961,1996,832,80,912,912,0,912,1,1,0,3,1,5,0,1,288,168,0,0,0,0,0,0,5,2008,-0.4899291245618003
742,743,20,8450,7,5,2000,2001,0,1349,1349,1349,0,1349,0,2,0,3,1,6,0,2,539,120,55,0,0,0,0,0,12,2007,-0.024183476359539643
743,744,80,12886,5,6,1963,1999,444,76,520,1464,0,1464,0,2,0,3,1,6,1,2,480,302,0,0,0,100,0,0,10,2009,-0.07453435724627053
744,745,120,5395,8,5,1993,1993,733,604,1337,1337,0,1337,1,2,0,2,1,5,1,2,462,96,0,70,168,0,0,0,10,2008,-0.01159575613785692
745,746,60,8963,8,9,1976,1996,575,487,1142,1175,1540,2715,0,3,1,4,1,11,2,2,831,0,204,0,0,0,0,0,7,2008,1.4964131264197331
746,747,60,8795,7,5,2000,2000,300,652,952,980,1276,2256,0,2,1,4,1,8,1,2,554,224,54,0,0,0,0,0,4,2009,0.6933165762763754
747,748,70,11700,7,7,1880,2003,0,1240,1240,1320,1320,2640,0,1,1,4,1,8,1,4,864,181,0,386,0,0,0,0,5,2009,1.070683840802202
748,749,20,10593,7,5,1996,1996,919,801,1720,1720,0,1720,1,2,0,3,1,7,1,2,527,240,56,154,0,0,0,0,3,2010,1.0004569496854339
749,750,50,8405,4,3,1945,1950,0,0,0,1088,441,1529,0,2,0,4,1,9,0,1,240,92,0,185,0,0,0,0,4,2009,-1.04378881431584
750,751,50,8800,4,7,1910,2004,0,576,576,792,348,1140,0,1,0,3,1,7,0,0,0,0,160,0,0,0,0,0,6,2010,-1.0626703946483642
751,752,60,7750,7,5,2003,2003,0,660,660,660,660,1320,0,2,1,3,1,6,0,2,400,0,48,0,0,0,0,0,8,2007,-0.23817472012814592
752,753,20,9236,6,5,1997,1997,1200,279,1479,1494,0,1494,1,2,0,3,1,6,0,2,576,168,27,0,0,0,0,0,7,2006,0.45414989206440376
753,754,60,10240,8,5,2005,2005,0,1030,1030,1038,1060,2098,0,2,1,3,1,8,1,3,878,192,52,0,0,0,0,0,3,2006,1.190531525032843
754,755,20,7930,6,8,1969,2005,439,115,1026,1026,0,1026,1,1,0,3,1,5,0,2,440,171,48,0,0,0,0,0,7,2009,-0.31370104145824224
755,756,160,3230,6,5,1999,1999,381,348,729,742,729,1471,0,2,1,3,1,6,0,2,440,0,24,0,0,0,0,0,3,2009,-0.10600365780047734
756,757,60,10769,8,5,2007,2007,20,846,866,866,902,1768,0,2,1,3,1,7,0,2,578,144,105,0,0,0,0,0,4,2009,0.39121129095599017
757,758,60,11616,6,5,1978,1978,438,234,672,672,714,1386,0,2,1,3,1,6,1,2,440,335,0,0,0,0,0,0,4,2010,-0.2771966528153623
758,759,160,2280,7,5,1999,1999,549,195,744,757,744,1501,0,2,1,3,1,6,0,2,440,0,0,0,0,0,0,0,8,2008,-0.019148388270866554
759,760,60,12257,8,5,1995,1995,56,1198,1318,1328,1203,2531,0,2,1,4,1,9,1,3,752,222,98,0,0,0,0,0,11,2007,1.3730534682472424
760,761,20,9100,6,6,1959,1959,612,252,864,864,0,864,0,1,0,2,1,5,0,1,300,0,0,0,0,0,0,450,10,2009,-0.6724510677761998
761,762,30,6911,5,5,1924,1950,405,740,1145,1301,0,1301,0,1,0,2,1,5,0,2,440,0,0,0,0,0,0,0,10,2009,-1.0186133738724747
762,763,60,8640,7,5,2009,2009,24,732,756,764,783,1547,0,2,1,3,1,7,0,2,614,169,45,0,0,0,0,0,6,2010,0.4314919956653749
763,764,60,9430,8,5,1999,1999,1163,89,1252,1268,1097,2365,1,2,1,3,1,8,1,3,856,0,128,0,0,180,0,0,7,2009,1.9646763186663303
764,765,120,9549,8,5,1995,1996,437,0,1494,1494,0,1494,1,1,1,2,1,6,1,2,481,0,30,0,0,216,0,0,4,2006,1.121299063813588
765,766,20,14587,9,5,2008,2008,0,1498,1498,1506,0,1506,0,2,0,2,1,6,1,2,592,0,174,0,0,0,0,0,8,2008,1.0474343215527537
766,767,60,10421,7,5,1988,1988,394,586,980,980,734,1714,0,2,1,3,1,7,1,2,496,228,66,156,0,0,0,500,3,2010,0.19610162751990798
767,768,50,12508,6,7,1940,1985,660,323,983,983,767,1750,1,2,0,4,1,7,0,1,423,245,0,156,0,0,0,1300,7,2008,-0.26335016057151134
768,769,20,9100,7,5,2004,2005,24,1836,1860,1836,0,1836,0,2,0,3,1,8,1,2,484,120,33,0,0,0,0,0,10,2006,0.4520980936682695
769,770,60,53504,8,5,2003,2003,1416,234,1650,1690,1589,3279,1,3,1,4,1,12,1,3,841,503,36,0,0,210,0,0,6,2010,4.494808083224558
770,771,85,7252,5,5,1982,1982,685,173,858,858,0,858,1,1,0,2,1,5,0,2,576,120,0,0,0,0,0,0,4,2009,-0.5793019381357477
771,772,20,8877,4,5,1951,1951,836,0,836,1220,0,1220,0,1,0,2,1,6,0,2,396,0,0,0,0,0,0,0,4,2006,-0.9934379334291092
772,773,80,7819,6,5,1976,1976,422,480,1029,1117,0,1117,1,1,0,3,1,6,1,2,672,144,0,0,0,0,0,0,3,2010,-0.9304993323206956
773,774,20,10150,5,5,1958,1958,456,456,912,912,0,912,0,1,0,2,1,5,0,1,275,0,0,0,0,0,0,0,7,2007,-0.8360914306580752
774,775,20,14226,8,5,2006,2006,0,1935,1935,1973,0,1973,0,2,0,3,1,9,1,3,895,315,45,0,0,0,0,0,7,2007,2.694764091523928
775,776,120,4500,6,5,1998,1998,866,338,1204,1204,0,1204,1,2,0,2,1,5,0,2,412,0,247,0,0,0,0,0,6,2009,-0.23817472012814592
776,777,20,11210,7,5,2005,2006,20,1594,1614,1614,0,1614,0,2,0,3,1,7,0,3,865,144,59,0,0,0,0,0,7,2006,0.510794633061976
777,778,20,13350,5,5,1974,1974,762,102,864,894,0,894,1,1,0,3,1,5,1,2,440,241,0,0,0,0,0,0,6,2006,-0.483635264450959
778,779,90,8400,5,5,1977,1977,0,0,0,2020,0,2020,0,2,0,4,2,10,2,2,630,0,0,0,0,0,0,0,10,2007,-0.4647536841184349
779,780,90,10530,6,5,1977,1977,975,0,975,1004,0,1004,1,1,0,2,1,4,0,2,504,0,0,0,0,0,0,0,5,2006,-0.5780431661135794
780,781,20,7875,7,5,1995,1996,0,1237,1237,1253,0,1253,0,2,0,3,1,6,1,2,402,220,21,0,0,0,0,0,6,2007,-0.06194663702458781
781,782,60,7153,6,5,1992,1992,387,374,761,810,793,1603,0,2,1,3,1,7,0,2,484,0,124,0,0,0,0,0,7,2006,-0.06320540904675608
782,783,20,16285,7,5,2001,2002,0,1413,1413,1430,0,1430,0,2,0,3,1,6,0,2,605,0,33,0,0,0,0,0,6,2009,0.07777705743609041
783,784,85,9101,5,6,1978,1978,1097,0,1097,1110,0,1110,1,1,0,1,1,4,1,2,602,303,30,0,0,0,0,0,7,2009,-0.1941176993522564
784,785,75,6300,6,6,1914,2001,0,742,742,742,742,1484,0,2,0,3,1,9,1,0,0,0,291,134,0,0,0,0,6,2008,-0.6661572076653585
785,786,20,9790,6,5,1967,1967,251,491,1372,1342,0,1342,0,2,0,3,1,7,1,2,457,0,0,0,0,197,0,0,9,2009,-0.24446858023898727
786,787,50,10800,5,6,1915,1950,686,0,686,966,686,1652,1,2,0,4,1,7,0,1,416,0,0,196,0,0,0,1200,6,2010,-0.5276922852268485
787,788,60,10142,7,5,2004,2004,656,300,956,956,1128,2084,1,2,1,4,1,8,0,2,618,0,45,0,0,0,0,0,1,2010,0.6555534156113273
788,789,20,6000,4,7,1954,2000,0,901,901,901,0,901,0,1,0,2,1,4,0,1,281,0,0,0,0,0,0,0,8,2008,-0.9191703841211811
789,790,60,12205,6,8,1966,2007,568,264,832,976,1111,2087,0,2,1,5,1,9,0,2,444,133,168,0,0,0,0,0,7,2007,0.08281214552476349
790,791,120,3182,7,5,2005,2006,16,1129,1145,1145,0,1145,0,2,0,2,1,5,1,2,397,100,16,0,0,0,0,0,9,2009,-0.2608326165271748
791,792,80,11333,6,5,1976,1976,539,490,1029,1062,0,1062,1,1,0,3,1,5,2,2,539,120,0,0,0,0,0,0,5,2007,-0.4295080674977233
792,793,60,9920,7,5,1996,1997,862,255,1117,1127,886,2013,1,2,1,3,1,8,1,2,455,180,130,0,0,0,0,0,6,2007,1.1186556425670346
793,794,20,9158,8,5,2007,2007,0,1496,1496,1496,0,1496,0,2,0,3,1,7,0,2,474,168,130,0,0,0,0,0,6,2007,0.5548516538378655
794,795,60,10832,7,5,1994,1996,0,712,712,1086,809,1895,0,2,1,3,1,7,1,2,409,143,46,0,0,0,0,500,10,2008,0.17092618707654256
795,796,60,8400,6,6,1980,1981,0,650,650,888,676,1564,0,2,1,3,1,7,1,2,476,0,50,0,0,204,0,0,4,2010,-0.12488523813300141
796,797,20,8197,6,5,1977,1977,0,660,660,1285,0,1285,0,1,1,3,1,7,1,2,528,138,0,0,0,0,0,0,4,2007,-0.47104754422927625
797,798,20,7677,5,5,1953,1953,570,203,773,773,0,773,0,1,0,2,1,4,0,1,240,0,0,0,0,0,0,0,4,2008,-0.8927361716556474
798,799,60,13518,9,5,2008,2009,0,1926,1926,1966,1174,3140,0,3,1,4,1,11,2,3,820,144,78,0,0,0,0,0,7,2009,3.8276589114753734
799,800,50,7200,5,7,1937,1950,569,162,731,981,787,1768,1,1,1,3,1,7,2,1,240,0,0,264,0,0,0,0,6,2007,-0.07453435724627053
800,801,60,12798,6,5,1997,1997,462,154,616,616,1072,1688,1,2,1,4,1,8,0,2,603,403,114,185,0,0,0,400,5,2008,0.2401586482957975
801,802,30,4800,4,7,1916,1990,197,999,1196,1196,0,1196,1,1,0,2,1,5,0,2,440,0,0,0,0,0,0,0,7,2007,-0.8939949436778157
802,803,60,8199,7,5,2005,2005,648,80,728,728,728,1456,1,2,1,3,1,7,1,2,410,36,18,0,0,0,0,0,10,2008,0.10169372585728757
803,804,60,13891,9,5,2008,2009,0,1734,1734,1734,1088,2822,0,3,1,4,1,12,1,3,1020,52,170,0,0,192,0,0,1,2009,5.060412115945428
804,805,20,9000,5,5,1954,1954,812,124,936,1128,0,1128,0,1,0,2,1,5,0,1,286,0,0,0,0,0,0,0,6,2006,-0.7920344098821857
805,806,20,12274,7,5,2008,2008,0,1417,1417,1428,0,1428,0,2,0,3,1,6,0,2,554,0,60,0,0,0,0,0,7,2008,0.5885867440319752
806,807,80,9750,5,5,1967,1967,400,100,980,980,0,980,0,2,0,3,1,6,0,1,384,68,0,0,0,0,0,0,10,2006,-0.571749306002738
807,808,70,21384,5,6,1923,2004,1309,15,1324,1072,504,1576,2,1,1,3,1,6,1,2,528,0,312,0,0,0,0,0,5,2009,0.5359700735053414
808,809,80,13400,5,5,1966,1966,516,380,1024,1086,0,1086,1,1,0,3,1,6,1,2,484,0,0,0,0,0,0,0,6,2006,-0.2639795465825955
809,810,75,8100,5,5,1898,1965,0,849,849,1075,1063,2138,0,2,0,2,3,11,0,2,360,40,156,0,0,0,0,0,11,2009,-0.9430870525423783
810,811,20,10140,6,6,1974,1999,663,0,1040,1309,0,1309,1,1,1,3,1,5,1,2,484,265,0,0,0,0,648,0,1,2006,0.0009919640838258012
811,812,120,4438,6,5,2004,2004,662,186,848,848,0,848,1,1,0,1,1,4,1,2,420,140,0,0,0,0,0,0,6,2008,-0.45845982400759355
812,813,20,8712,5,5,1952,1952,0,540,540,1044,0,1044,0,1,0,2,1,4,0,2,504,0,0,0,0,0,0,54,6,2010,-1.5725611776680661
813,814,20,9750,6,6,1958,1958,608,834,1442,1442,0,1442,0,1,1,4,1,7,0,1,301,0,0,275,0,0,0,500,4,2007,-0.2897843730370451
814,815,50,8248,5,7,1918,1950,0,686,686,686,564,1250,0,1,1,3,1,7,0,1,280,207,0,96,0,0,0,0,7,2006,-0.8172098503255512
815,816,20,12137,7,5,1998,1998,0,1649,1649,1661,0,1661,0,2,0,3,1,6,0,2,598,0,34,0,0,0,0,0,5,2010,0.5535928818156973
816,817,20,11425,5,6,1954,1954,486,522,1008,1008,0,1008,0,1,0,2,1,4,1,1,275,0,0,120,0,0,0,0,7,2006,-0.5528677256702139
817,818,20,13265,8,5,2002,2002,1218,350,1568,1689,0,1689,1,2,0,3,1,7,2,3,857,150,59,0,0,0,0,0,7,2008,1.1338867840352707
818,819,80,8816,6,7,1971,1971,504,506,1010,1052,0,1052,1,1,0,3,1,6,0,2,440,0,0,0,0,0,0,0,6,2010,-0.326288761679925
819,820,120,6371,7,5,2009,2010,733,625,1358,1358,0,1358,1,2,0,2,1,6,1,2,484,192,35,0,0,0,0,0,6,2010,0.5422639336161829
820,821,60,7226,7,5,2003,2003,0,798,798,798,842,1640,0,2,1,3,1,6,0,2,595,0,45,0,0,0,0,0,6,2008,0.026167404527191244
821,822,20,6000,4,4,1953,1953,0,936,936,936,0,936,0,1,0,2,1,4,0,2,576,0,32,112,0,0,0,0,2,2009,-1.1067274154242537
822,823,60,12394,7,5,2003,2003,0,847,847,847,886,1733,0,2,1,3,1,7,1,2,433,100,48,0,0,0,0,0,10,2007,0.5548516538378655
823,824,50,9900,6,7,1940,1950,0,778,778,944,545,1489,0,2,0,3,1,7,1,1,240,335,0,0,0,0,0,0,7,2009,-0.5213984251160072
824,825,20,11216,8,5,2006,2006,0,1489,1489,1489,0,1489,0,2,0,3,1,7,1,2,776,0,140,0,0,0,0,0,6,2006,0.6505183275226543
825,826,20,14803,10,5,2007,2008,1636,442,2078,2084,0,2084,1,2,0,2,1,7,1,3,1220,188,45,0,0,0,0,0,6,2008,2.568886889307101
826,827,45,6130,5,6,1924,1950,784,0,784,784,0,784,1,1,0,2,1,5,0,0,0,0,0,116,0,0,0,0,5,2008,-0.8990300317664888
827,828,20,8529,7,5,2001,2001,20,1434,1454,1434,0,1434,0,2,0,3,1,6,1,2,527,290,39,0,0,0,0,0,4,2009,0.10169372585728757
828,829,60,28698,5,5,1967,1967,249,0,1013,1160,966,2126,0,2,1,3,1,7,0,2,538,486,0,0,0,225,0,0,6,2009,0.05134284497055669
829,830,160,2544,7,5,2005,2005,0,600,600,520,623,1223,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,7,2006,-0.42195543536471364
830,831,20,11900,6,5,1957,1957,1040,352,1392,1392,0,1392,1,1,1,3,1,6,2,2,458,0,0,0,0,192,0,0,6,2008,-0.18782383924141502
831,832,160,3180,7,5,2005,2005,0,600,600,520,600,1200,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,6,2006,-0.37663964256665583
832,833,60,9548,7,6,2003,2003,483,458,941,941,888,1829,1,2,1,3,1,7,1,2,613,192,39,0,0,0,0,0,1,2010,0.7059042964980582
833,834,20,10004,6,6,1964,1964,196,975,1516,1516,0,1516,0,1,1,3,1,6,0,2,472,0,0,0,0,152,0,0,2,2009,-0.1752361190197323
834,835,20,7875,5,6,1961,1961,572,572,1144,1144,0,1144,1,1,0,3,1,6,0,2,456,0,0,0,0,0,0,0,9,2008,-0.51573395101625
835,836,20,9600,4,7,1950,1995,442,625,1067,1067,0,1067,0,2,0,2,1,4,0,2,436,290,0,0,0,0,0,0,2,2010,-0.6661572076653585
836,837,30,8100,5,6,1948,1973,338,1221,1559,1559,0,1559,1,1,0,2,1,5,0,2,812,0,116,230,0,0,0,0,6,2007,-0.34517034201244906
837,838,160,1680,6,5,1973,1973,330,153,483,483,504,987,1,1,1,2,1,5,0,1,264,0,0,0,0,0,0,0,11,2008,-1.0186133738724747
838,839,20,9525,5,6,1995,2006,0,1099,1099,1099,0,1099,0,1,1,3,1,6,0,1,352,278,0,0,0,0,0,0,6,2008,-0.4647536841184349
839,840,50,11767,5,6,1946,1995,352,416,768,768,432,1200,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,5,2008,-0.6346879071111516
840,841,70,12155,6,8,1925,1950,156,516,672,810,672,1482,0,2,0,4,1,7,0,1,400,0,0,254,0,0,0,0,3,2008,-0.5151045650051658
841,842,70,10440,5,8,1904,2002,0,650,650,958,581,1539,0,2,0,3,1,8,1,2,686,70,78,68,0,0,0,0,6,2008,-0.29481946112571816
842,843,80,9020,6,7,1966,1966,312,276,1127,1165,0,1165,1,1,1,3,1,6,0,2,490,0,129,0,0,0,0,0,5,2008,-0.0757931292684388
843,844,90,8000,5,4,1961,1961,0,1800,1800,1800,0,1800,0,2,0,6,2,10,0,0,0,0,0,0,0,0,0,0,7,2007,-0.502516844783483
844,845,50,12665,5,8,1915,1950,0,876,876,876,540,1416,0,1,1,4,1,7,1,3,720,418,0,194,0,0,0,0,6,2008,-0.34013525392377597
845,846,85,16647,5,5,1975,1981,1390,0,1390,1701,0,1701,1,2,0,3,1,6,2,2,611,0,0,0,0,0,0,0,1,2007,-0.12488523813300141
846,847,60,9317,7,5,1993,1993,513,227,740,1006,769,1775,1,2,1,3,1,7,1,2,425,234,72,192,0,0,0,0,7,2009,0.4037990111776729
847,848,20,15523,5,6,1972,1972,460,404,864,864,0,864,1,1,0,3,1,5,1,1,338,0,0,0,0,0,0,0,8,2009,-0.5969247464461035
848,849,50,45600,6,8,1908,1997,0,907,907,1307,1051,2358,0,3,0,5,1,10,1,2,360,486,40,0,0,175,0,0,9,2008,0.7436674571631063
849,850,80,9600,6,7,1976,1994,0,528,528,1094,761,1855,0,2,1,3,1,7,1,2,512,113,100,0,0,0,0,0,8,2007,0.07651828541392214
850,851,120,4435,6,5,2003,2003,659,189,848,848,0,848,1,1,0,1,1,3,0,2,420,140,0,0,0,0,0,0,11,2007,-0.6221001868894689
851,852,120,3196,8,5,2003,2003,0,1273,1273,1456,0,1456,0,2,0,2,1,7,1,2,400,143,20,0,0,0,0,0,5,2006,0.4289744516210383
852,853,75,7128,7,5,1941,1950,364,554,918,918,728,1646,0,2,0,4,1,7,2,1,240,0,0,0,0,126,0,0,8,2007,-0.21299927968478047
853,854,80,12095,6,6,1964,1964,564,563,1127,1445,0,1445,0,1,1,3,1,7,1,2,645,180,0,0,0,0,0,0,8,2009,-0.2885256010148768
854,855,20,17920,5,4,1955,1974,306,372,1763,1779,0,1779,1,1,1,3,1,6,1,2,454,0,418,0,0,312,0,0,7,2006,-0.13747295835468415
855,856,20,6897,5,8,1962,2010,659,381,1040,1040,0,1040,1,1,1,3,1,6,0,1,260,0,104,0,0,0,0,0,4,2010,-0.6787449278870412
856,857,80,10970,6,6,1978,1978,505,0,940,1026,0,1026,1,1,0,3,1,5,0,2,576,0,0,34,0,0,0,0,10,2008,-0.42699052345338673
